"","abortus","aktivist","aktivizam","atraktivna","autoritet","bogat","bolest","bordel","brak","budizam","dama","delirij","devijacija","devijantno","diskriminacija","djevojka","drolja","etika","fantazija","feministkinja","feminizam","flerta","genitalije","genitalni","glamurozna","glava","gospodin","gospodina","grijeh","harem","heteroseksualac","hijerarhija","hinduizam","hiv","homofobija","identitet","imaginarno","incest","islam","jednakost","judaizam","karijera","kastracija","klopka","kontracepcija","kurva","legalizirati","lezbijka","lgbt","lijepa","ljubav","lopta","mafija","majka","matematika","medvjed","miraz","moda","naknada","napad","napustiti","nasilje","nebo","nelagoda","nemoralno","nenormalna","neprirodno","nered","netolerancija","nevidljiva","nevidljivost","obitelj","obrazovanje","obrnuto","okrivljavanje","orgija","osuditi","otac","plodno","plodnost","ponos","porno","pornografija","poslodavac","pravda","preljub","prirodno","pristanak","privilegija","proganjanje","promet","prostitucija","prostitutka","queer","radikalno","radnik","raj","razvod","religija","religiozan","represija","rod","roditelj","roditeljstvo","sakrament","samosvijest","savjetovanje","segregacija","seks","seksi","seksizam","seksualno","seksualnost","sentimentalna","sida","silovanje","slatko","sleng","spasenje","sport","stabljika","status","stav","stereotip","tijelo","tranzicija","ubojstvo","ugnjetavanje","uloga","umjetnost","uvreda","uvredljivo","uznemiravanje","vagina","varanje","vodstvo","vrag","zamjenica","zamka","zaposlenik","zina","zlo","zlostavljanje"
"spasenje",0.00785857699117135,-0.0379478502629363,0.0585523108510287,-0.1292365313625,0.154601159198696,0.129901606654813,0.0311816617788862,0.00208811299721927,0.168241705343427,0.181157021978627,-0.0045620716532609,0.011989624236461,-0.0433346550385658,-0.0278026663837465,0.0422740168238715,-0.0810243710397149,-0.0723255005079156,-0.00131807379759984,0.0590471462337334,-0.080561478264532,0.021193776081743,-0.0546561508819562,0.0522657453140125,-0.027891488530499,-0.0570865723979229,-0.0482029639546082,0.100077927877724,0.0451713805271454,0.231861112961049,0.0367832011089371,0.0455477846129659,-2.63692257737504e-05,0.141121321927001,-0.0950711224422897,0.0861352264441397,0.0186331499686072,0.0226184704376066,0.0236348182289036,0.226260214199141,0.143318620832411,-0.00967252453754005,-0.014026454203818,0.0182676468646449,3.26185106219218e-05,0.00400981471376524,-0.047389069811965,-0.0349013899700448,-0.139495239954458,-0.0393356252972046,-0.0480498869016907,0.274308820426014,-0.104099418155635,0.030993884341742,0.0290704417794303,0.0459656281094216,-0.106960930964833,0.12867391082922,-0.0612872144266113,0.0510677655412352,0.0160238179979604,0.0113244772758213,0.190120508525432,0.169866955260209,0.0466650913385594,0.0973971361614514,0.0137722822241674,0.182298408717461,-0.0284784178918376,0.118061323290121,0.138685434688025,0.103000149042043,0.00451502427272188,0.205168720660444,0.028230857933771,0.0848846944873297,0.0345661038517336,0.121780976954594,0.060724386036666,0.104091016458559,0.102036961416135,0.162127548692894,-0.0333659707821434,-0.0235923913786525,0.0152996706134724,0.125186023268583,0.168145839852144,0.0487444564017583,0.0607135836425714,0.0241771932282032,0.0949753665714795,-0.0813040698391234,0.00833581431918408,-0.11975367797102,-0.0314354811048443,0.127158246489495,-0.07858498635057,0.230317275198827,0.0350342916177821,0.205595613566836,0.140641329090579,-0.00270176487648611,0.0243813362773728,0.0497428178551889,0.0792024854406768,0.20750550564342,0.0385084191630869,0.130679141366223,0.0257353899593447,0.0599121860749402,-0.159098663266584,0.0432417707086723,-0.067128698632233,0.130868759836085,-0.048232924106594,-0.0102848755629263,0.0569412229088611,0.0189755963630128,-0.0994269448406056,1,-0.0287930082261967,0.00283093376724102,-0.014209922893437,0.0560030342895173,-0.0977690858965353,0.249791731897364,-0.0729813198197783,0.145859220085714,0.0989978402637143,0.0112986467113707,0.0467121820757483,0.0252070317537699,-0.00568193110809877,0.0271841994135725,-0.00615944651174218,-0.00271672087281511,0.183182699173062,0.105711676851245,-0.114783575289168,0.0127364810728344,-0.108220432016141,-0.0215558088227217,0.316410722482533,0.0525047805138155
"sport",-0.0546155273343326,0.0680291494925116,0.050606746420726,0.00205637524879769,0.0799679639484335,0.111904961543793,-0.0166072502781694,0.107302378604685,0.155951753832799,0.0787834436266441,-0.0803154748863336,-0.0115261114737306,-0.052590463789603,0.12655135431356,0.018590920875394,-0.0412288505184855,-0.0357723550211467,0.0273432199307269,0.0247284649540307,0.104839900810472,0.0248166910731199,0.0221059452355901,-0.0149636463774875,0.0468868943787773,0.0624949303501458,-0.113604119134427,0.0769683121958487,-0.122929088286267,0.0584055976217511,0.111943075192193,0.199820285724916,0.0928092882189959,0.0899335812739707,0.0503578461652458,-0.060055231501244,0.0400169885238293,-0.0420234329877749,0.0388080655779401,0.0415199684848506,-0.0224942651206196,0.0849553574169138,0.048305139677903,0.0498771841429953,-0.0577732334413351,-0.0650082503343458,0.0313749087070778,0.0484108182535828,0.0620229224796083,0.050716977324401,-0.0141327402941938,0.0210794701453054,-0.0223505471046447,0.0275190446536022,-0.0410942613412099,0.089457831416201,0.121769247656196,0.072685568287607,0.130438399118117,-0.0162866936971247,0.0259795313049077,-0.128107409217741,0.158652635901496,-0.0187656443063536,0.00224737500312004,-0.00607099236560298,-0.0114186204602985,0.0191826300129352,0.112429396802685,0.0389794958798355,0.0359943220961405,-0.0368008688398241,-0.104224267798909,0.0754122048943032,0.0097354407017901,0.0284545935562122,0.0191217371950645,-0.0282632110033432,0.128059706380828,0.0146483942032861,0.0688055324339494,0.15301717557475,0.1212081009548,0.218427817859013,0.0203259147563648,0.0180887875986447,0.0238354151389527,0.100146215399618,-0.0518194886320027,0.0782833426398892,0.0796894794242146,0.167304904703578,0.184935796065351,0.0603766085564795,0.209691176662303,0.0610699127452872,0.181414434767349,0.0972786741620609,0.0219134883901815,0.106450622494591,0.024684218903376,0.0307766257711913,0.14080463550428,0.0937372964992461,0.0909403433380808,0.0173071932710526,0.0347454838032141,0.0951400150223432,0.0460131938766955,0.291019251191224,0.147104593019148,0.187785833415266,0.101645760425132,0.13355674669679,0.0100377416182233,0.0522126058479886,0.105364594419019,0.0149536749315388,0.198217693293566,-0.0287930082261967,1,-0.04488053046633,0.11972166324729,0.173935099586033,0.228794210739418,-0.135945730950215,0.120075272598087,-0.0907714294678406,0.00858779239981541,0.0710005607351692,0.241906932799507,0.0324776055852466,0.0375221758936923,0.029809264475368,0.0306105232880888,0.151912895018712,0.0824417548455855,0.023141582898719,-0.0603067571176252,-0.0259535224788847,0.0760314648839903,-0.00130172938833183,-0.00804648155100604,0.0704417574368572
"stabljika",-0.0233705983777187,0.109764303660977,0.0441583059259905,0.0737751970404946,-0.0279297038329937,0.134876615731158,0.100730308784826,0.0487954744380125,-0.0299812570748482,0.0910735863748188,0.00317431146069784,0.148760551966757,0.0917581450124508,0.00631943617596408,0.111558939227313,0.05914461462285,0.00164024764344899,0.11245728984458,0.0170917630082496,-0.056013553332545,0.105239704670658,-0.117858698899699,0.121967413889791,0.161006745123361,-0.0954350357822715,0.126432411118385,-0.00602408373292784,-0.0793341788712742,0.0166095502099841,-0.0987942878353535,-0.0450566595400504,0.0285504388218755,0.0668032151629972,0.0695592325742764,0.0972792835904946,-0.0738148312355351,0.0577583903873953,-0.0170079233143768,0.015043563477918,-0.0018658173986306,-0.149124404410759,0.026660282263808,0.0780902100499934,0.00218209771712845,0.0479974756787874,0.00464987370772261,0.0033911362001043,-0.0864853560436243,0.0817600704609481,0.0429732956918287,-0.0266558383555492,0.140156697774253,0.0170001066516786,-0.0439850006504847,0.0770589450059362,0.143642617036466,0.0270872854722303,0.0638503649750912,0.00205819832668498,-0.0475591568789936,-0.137385845485825,0.0683587932861024,0.0816023470035272,0.0960494057137584,0.121921417016375,-0.0430373623225655,0.113178247930069,-0.0460369196126363,0.101458774096968,-0.02480968647606,-0.0671576155171079,-0.0107805777497488,0.0539926821715389,-0.0298149454325275,0.0132257670505262,0.0882681030567827,-0.0399482370167391,-0.0371480122492392,0.203374571534835,0.0357452743909512,0.0399900026934467,-0.0746785044681464,0.0547798505729504,0.00837475362939805,-0.00521780920376876,-0.0486175967518223,0.05728816670416,-0.101398565455434,-0.00228271074610068,0.0199727069074738,-0.000996407914991094,0.0582065787435771,0.00924501095238738,0.0529640442585188,0.0574482923832941,0.0197185464456272,-0.0263980592542669,-0.120740254899407,0.0792372871146873,0.0140492800819092,-0.0672808766006287,-0.0950074700781514,-0.0453590204892571,-0.00220452171941617,-0.0584023024245973,0.0496602388018834,-0.0647586030686714,0.0198877076561932,-0.0866066500952113,0.0739382536532645,-0.0529133960606308,0.100284414906636,0.0364483032698993,0.0294203581126738,0.0477547453646555,0.0027197178789578,0.115981442218673,0.0257531388052349,0.00283093376724102,-0.04488053046633,1,-0.00722463778118571,-0.00718357126347973,0.104038108928461,0.103970741859353,-0.0249312671767168,0.0200121880770374,0.0182632064973332,-0.0198346866923592,0.049967440810507,0.0357197387695761,0.069747111791624,-0.0451152931423297,0.116933083706818,-0.0532920019173724,0.000579720008164164,-0.01420913161333,0.0198447971456687,0.0591919710669601,-0.0313041766764117,0.0553651257401768,0.02898279737109,0.0832379135732984
"status",0.130903958067058,0.146436418481417,0.0290374763960093,-0.0552903972404146,0.34006743237766,0.0312294121190301,-0.00834146732070737,0.00043452417658339,0.217333753614626,0.0619729921762051,-0.163258235223845,0.0531661577615537,0.00377100757666411,0.000177273000148578,0.0882166659831466,-0.126414396135005,-0.157778387676388,0.0431476506804114,-0.0190663268357401,-0.0493230475465746,0.0435290004102684,0.0648734640271716,-0.0609778918852338,-0.0524440440155326,-0.0321380618928756,-0.0884729215433609,0.0263344454657013,0.0410192880179144,0.00828661807045216,0.154850452599744,0.0562949035918999,0.136378085669057,0.0345044598661044,0.0653480148889967,0.0216774473479794,0.372593234128137,0.0222330168612452,0.00354650742371611,0.0797888793591253,0.0995974249529239,0.147740846813842,0.095944870698257,0.0332668506895448,-0.0293255179962578,-0.0658030118809142,-0.166645302326297,-0.01897205071097,-0.0350195500062927,0.129276777474587,-0.0610707477799973,-0.116410699040617,-0.0721473515119678,0.0315465519082195,-0.0933869875353508,-0.000554753910635483,-0.00908605122990786,0.0971175004773992,0.054767341694294,0.0232612334904124,0.165727280527967,-0.0102383607216175,0.0704265517531795,-0.0862517764382058,-0.0632409419925638,-0.0171875223412968,-0.041948320287754,-0.0581171619140248,0.0621534092638811,-0.0198523020203949,-0.0684803091713856,0.0679515484715586,-0.0223032772557683,0.151951023200791,-0.0536121513387129,0.0608043234903971,-0.169025381762877,0.00616412551058499,0.103543874932456,-0.118482815719748,0.0267347867856981,0.19935994169364,-0.0574170588692584,-0.032108260659762,0.129063253209059,-0.0180348487111594,0.0241109986067925,-0.00412046958237915,0.290763362632573,0.0494413530993611,0.119559265612778,0.152997152259481,0.00869496836719058,-0.0192721430556504,-0.0501308633844853,0.0328420876470138,0.122351606535244,-0.011161314556634,0.169867344270378,0.0780547888870059,-0.0448293166781365,0.0422364343851461,0.208562800381538,0.0733625485822126,0.205006444254823,0.211900218485213,0.203683942537122,0.0750150980314518,0.0536252948336704,0.0143392072104812,-0.0592528160077653,0.0859128443515086,0.0985349372387717,0.0454154982187201,-0.0818664456920068,-0.0346266379171799,-0.047328518040597,-0.148600466357018,0.0160581042466948,-0.014209922893437,0.11972166324729,-0.00722463778118571,1,0.473260493805381,0.176408658704339,-0.0181226230850052,0.0305885656123262,0.067765879531288,0.0697945259037645,0.0161820752193078,-0.0916713847857217,-0.0325656945621785,-0.0311656109243812,0.109020651853471,-0.0132881071422682,0.0376193342784486,0.213270811217272,-0.0387837377720869,0.0829266126059104,-0.0870213757059465,0.200528099946257,-0.0156388260094271,-0.138740516007747,0.0871608888250804
"stav",0.0246861074396926,0.140171937085425,0.0457819405690836,0.0041098904461314,0.451673078140483,0.0296397116885163,-0.00436081358605393,0.0534077050378776,0.321013316948712,0.0837732296473006,-0.094003985492058,0.0723758979426745,-0.025280229714246,0.0310804021861394,0.0922235879568455,-0.108048740229366,-0.0807661690819724,0.0975242864415327,0.02777141865459,0.0142657047417635,0.0207537046125658,-0.0274186743857499,0.0409133607569391,0.0360186191391451,-0.00516845646730306,-0.0195103174392226,0.0681402857914647,-0.0437892829595575,0.17361330302571,0.152344616750951,0.106996066490833,0.157700792165206,0.106174340052779,0.0482025852073397,0.116587699148838,0.291690251469238,0.00946332268461621,0.0506243556468213,0.052619273848584,0.136536100657181,0.179841994309092,0.0815228303964727,0.0233209175303266,-0.0289922248697884,0.0140597701560388,-0.0629080682263902,-0.0673760077478182,0.0463813358853592,0.00167777060636476,0.00605266616901773,0.0241374669535424,-0.051991515372854,-0.029122987736738,-0.000862803156064763,0.0825386609965916,0.041499431513619,0.0812396039217615,0.127342521530002,-0.0765135245248408,0.120030377353069,-0.0370863853105787,0.131889018518311,-0.116271348026986,0.032116342015328,0.0572562081994043,0.00632490057346279,0.0561401748541918,0.173717122911079,0.104188622651079,-0.0487664444784746,0.0672887264036853,0.00424670867720734,0.137121954331851,0.00712480803190197,0.128346910343728,-0.124777857585104,0.0430156161349966,0.201803382905072,-0.108980455850878,-0.0242336648542761,0.280524667091923,-0.0973782750904145,0.0319602251443628,0.171158620235703,0.0835319887900715,0.0779710168175143,0.19302012293477,0.183202831439156,0.0969818798353673,0.0232560987638756,0.181991491949409,0.00782979404404201,-0.094828117629057,-0.0286417459501097,0.10319497163203,0.102642074169055,0.0444726278187312,0.152462442208237,0.0956444327163784,0.018082401706987,0.0783408227665963,0.17906219358938,0.155660678638234,0.177755260282708,0.0852897494481566,0.166105640148303,0.0315530059844446,0.0131167065478935,0.17102284120335,-0.0167207520191036,0.170633465141219,0.0829720019253809,0.0835026211296998,-0.0573472346350773,-0.0102284994752044,-0.0177430665331072,0.017277672278859,0.0449463211060524,0.0560030342895173,0.173935099586033,-0.00718357126347973,0.473260493805381,1,0.245794210946974,-0.0278932761986418,-0.0103999305439524,-0.0369947280013665,0.131706447772988,0.0665978917123643,0.0476711970638025,0.0306494999525415,0.104438846672897,0.0770339797918041,0.0176310692151979,0.149532484284225,0.162941525893263,-0.00454949797740485,0.0805022879355757,-0.0764068685804229,0.0872978341648162,0.00895502755527412,-0.00505055344502906,0.0602132451656892
"stereotip",-0.0199478881153513,0.183137613039326,0.054654703770675,0.102077431526786,0.140194046881498,0.113314197925366,0.0774833608652212,0.0925604569231467,0.142718188512946,0.0436017089228033,-0.127802964208445,0.211110964677656,0.114191786733115,0.0569090222512239,0.0769578973522238,-0.0823007821725572,-0.0257670772055054,0.0395784809474756,0.0459175290772797,0.038832475291755,0.0541740309744831,-0.0291698809789023,0.053458623880565,0.138356693843263,-0.0368604880991131,-0.115557220209219,0.0479550170956231,-0.0964565657021341,0.194702648416319,0.0561227954350878,0.0634578682616214,0.145476452477235,0.0962493490344888,0.139772641582912,0.0456046034683427,0.135144540556366,0.0426085941300286,0.157876770947034,0.0234220956963222,0.00755332134098639,0.114488789112189,-0.0785566853752344,0.086260486439181,-0.0187550408485135,-0.0755629671716491,0.0273500662920937,0.0707136898265758,0.0564015664990622,0.0718154662782623,0.0328446898607927,-0.0126844522341003,-0.00706513840998057,-0.0021161768129645,-0.0890415401254004,0.0816137574281067,0.172444023323682,0.0587429350798126,0.11000743486791,-0.0725091707236355,0.106755931610054,-0.137139259960235,0.12243167055561,-0.0109023472062635,0.0137512909845342,0.0983877422133177,0.112881893509973,-0.0104980687220796,0.15636331082694,0.106963371191263,0.00504550347092993,0.00885327164753102,-0.102482128053758,0.0399368321559733,0.0431481792822409,0.0426619001575857,-0.0320109966188612,-0.013419370260368,0.120972290693981,-0.0145588950421863,0.0938155923865449,0.118500647336552,0.0463356356648456,0.0228621003881009,-0.0590619036397033,-0.0904320497628692,0.0233999101985069,0.130335919382995,0.0185880040556011,-0.0190376426687851,0.0256814169721998,0.122428735144042,0.142767831381525,0.0090485518838871,0.111140015454627,0.10769208238935,0.199103172261678,0.0394854654360977,0.0450235438803627,0.0591204870496996,0.0910866121195919,-0.00860443909920902,0.162235914466496,0.150859508088794,0.108751906784468,0.0215325963678722,0.0985850307240953,-0.032496795092037,0.069307042804583,0.103397229769891,0.0982132782479189,0.181376540030832,0.169622857046149,0.0953638550374044,0.0786606371785517,0.0470948883127004,0.0357294080792461,0.0194870633470549,0.230766158777067,-0.0977690858965353,0.228794210739418,0.104038108928461,0.176408658704339,0.245794210946974,1,-0.137188003444843,0.0317018979440992,-0.00715388125025558,0.00561885232510348,0.0217430839713599,0.108791272975788,0.0556171130357227,0.134306121306812,0.0625734148919841,0.0756138095468347,0.109788974904429,-0.0156110211588596,0.0952940305461435,0.0084045205087567,-0.00368786584276013,0.0585825363491875,-0.0329269593637796,0.00894879965778576,0.0819262954719462
"tijelo",0.0855957766902472,-0.113803101870253,0.00597344782683629,-0.0746227057716532,0.00399909678997046,-0.0742518887604032,0.13758447756809,0.0396885477368889,0.0324770011081834,0.0210529455259787,-0.0148693098926104,0.0579938527295995,0.0320207420572675,-0.0112348427304936,0.0114388594503418,0.0570456233581381,-0.0325538522999648,-0.00508948046571145,-0.0225455555553256,-0.142867442488534,-0.0447966341034577,-0.0298336777924641,0.148936930765597,-0.012636909673919,-0.0256218593979964,0.145712323945622,-0.0350778924733768,0.0336564254573871,0.0659935335088824,0.0137828312362764,-0.0520198084380888,-0.0747752288241786,-0.0377565374110429,0.0135943560878847,0.0280369094813664,0.213333000002039,0.0432334077964561,-0.050282110852776,0.0372112465910612,-0.0442946018752208,-0.0105354114807563,-0.0747519001241834,-0.100012289173751,0.0329880428701875,0.0165201307654656,0.0120176985525847,-0.0897823299791203,-0.0661682600620647,-0.0471134301274813,-0.0114430867230169,0.0839466809963369,0.0121297999397928,0.0586651118952889,0.0700022634706109,-0.037685492722944,0.0493750243290534,0.0161436566647754,0.00565170513324445,-0.162512353082499,-0.0458749630537402,-0.0345077167857463,0.146620275614609,0.251196316196057,-0.0292362498241239,0.0173231861126571,0.0711755924817383,0.143965043145253,0.0102081015850716,-0.112910149130256,0.0228890013651459,0.0403815536139497,0.122451515488755,0.0794373093677375,-0.0251430419285394,-0.0712199981373725,-0.112335580778936,-0.0122951767235243,0.0044194810224641,0.0789892000228818,0.132597288294464,0.0487334646185813,-0.104425982327363,0.0454595520400785,0.00649787402127128,-0.027652716094357,0.0151030340164262,0.110326327388976,0.0499484671008948,-0.110247759347031,0.0697048247748327,0.0300938914397431,0.00644649865619131,-0.057514584886905,-0.0151134841701289,0.0251768857091865,-0.0535916955931204,0.123607967684971,-0.035627191286513,-0.0395419877858418,0.00493044400273797,-0.104024463141694,-0.0211501323923412,0.0659503992453029,0.121842423521451,0.0852369568417721,-0.0720378536615639,0.0366592077407581,0.0298765457309901,-0.0322558015365196,-0.00435774400551818,-0.0586562546208622,0.0213982008784303,0.0747735083890392,-0.105953014373724,-0.0812744308665392,0.0735304085181536,0.0945350805908927,-0.0741631666242268,0.249791731897364,-0.135945730950215,0.103970741859353,-0.0181226230850052,-0.0278932761986418,-0.137188003444843,1,-0.0500671383064451,0.216041190962025,0.0843627785074558,-0.135467565000625,-0.0328605310871316,-0.117893629238387,-0.0133005206950227,-0.0400928769900191,0.0900622506804812,-0.0135571882965312,0.167504973587879,0.0916617190591456,-0.146479547505725,0.0358623595773244,-0.0443602144827844,0.013840741325663,0.29097332715216,0.126612312844758
"tranzicija",0.0115785408311979,0.0201157772471199,-0.0146718382884527,0.170574588249687,-0.0172803330697701,0.00783993535743276,0.153757666505977,-0.119333678662485,0.115880005524091,0.0479899672639552,0.0976128762991435,0.053664959095646,0.0267276754475088,0.0438816582301144,0.0816090933050294,0.156127294657391,0.103793845880157,0.111470658758721,0.208216401994913,0.174129178261183,0.124122314531263,-0.00309055546485836,-0.0506918789297854,-0.013688884749483,0.146823988442266,0.193292355483258,0.00181739673822357,0.0346728121809282,-0.0123746218319915,0.0507022021819354,-0.00665619056374372,0.0677844019038844,-0.00311670009474298,0.0594994257268281,0.205576123410952,-0.0321931185204955,-0.0640688670203774,0.0596562410568657,-0.00592425203655418,0.0316820097969974,-0.0641877325013924,0.282264194463587,-0.047512987832398,0.137232487422618,0.190617036067078,0.127835448123932,-0.0988084934176256,0.0779043754329685,0.0436543463830693,0.131728427083676,0.22403072993825,0.172878394941256,-0.0247006915610344,0.094948646119654,0.15853010855795,-0.0304218849893615,-0.0420412815764384,0.163018623013984,0.116494664686894,0.0215322242698726,-0.0265432769085665,-0.0282802983003776,-0.0419477192294785,0.0752135236779121,-0.0869277096016461,0.103662611488278,0.0254880418241556,-0.0527347573705085,0.0938486313805509,0.138773143378281,-0.0454498490398871,0.0924203204639569,-0.0359644951321684,0.0851349125764352,0.0450327386221557,0.182531751031224,0.0320893286816911,-0.0863735907037443,0.0295377865463454,-0.0433041578139112,-0.010319119988719,-0.017974767824198,0.184022637780506,-0.0564595757367348,0.144951310763986,-0.0380126606568846,0.0874506410520144,-0.0144337991339351,0.111827468496661,0.105948020618176,-0.0463911915222457,0.119603133484712,0.0886848497023576,0.0686533329234685,0.0325778946771713,-0.0132509311285746,-0.0393604230288105,0.00283240651535957,0.171020585187367,-0.0166972145644824,0.103671385298405,0.0429874718586735,-0.0137760049653936,0.126813838255572,0.107782755380018,0.0256413991533666,0.00325795076665917,0.0872064296995403,0.118862683546607,0.106590461193716,0.165203226252864,0.0513730541027332,0.119889987494242,0.199470209376721,-0.00718366173090231,0.0407697957976957,-0.0635613994033371,0.0131228070715707,-0.0729813198197783,0.120075272598087,-0.0249312671767168,0.0305885656123262,-0.0103999305439524,0.0317018979440992,-0.0500671383064451,1,-0.0026071742757995,0.0698224933204631,0.233772618258325,0.115567521567345,0.147455314799823,0.0446098493846381,0.101586859582627,0.139283591736106,0.115870796065105,-0.000712662638724475,-0.0252917958831957,0.100742732785905,0.136041119509133,-0.0240022896914443,0.0496660977219773,-0.0593601856874844,0.0417343678922384
"ubojstvo",0.137390339979758,0.110470386820934,-0.176202140328221,0.0238278258496807,0.0813606460836082,-0.0395227814116517,0.074295019402789,0.0276080614154754,0.10147666869319,-0.0264882960383057,-0.0228912895682346,-0.0353211467075787,0.0349705540669909,-0.0522425303979172,0.111318676419954,0.0785559022801239,-0.0373785724365583,-0.059127692056452,0.0430284210450554,0.0445049939425623,0.0100525813681093,0.0569289666718688,0.00433972404195744,-0.0116440625683105,0.00622828310878358,-0.103972511294816,0.0770927293146451,0.143894222675224,0.205502067934036,-0.0300451436490122,0.0877026920331024,0.0176121279111336,-0.0376324286813664,0.0895905139087063,0.033715682360456,0.186168850186972,0.063484453602419,0.341102974234016,0.126808839228709,0.00875407491985457,-0.0403055560054731,0.0448831479843974,-9.81350484514747e-05,0.00828491083570135,0.0443371317047643,0.0383681830655946,0.00885967781540292,0.0751966959060175,0.034679102893985,-0.0289527970950767,-0.0275227143228231,-0.141863040847564,0.191165447909483,0.0918667692488887,-0.0519118995039545,-0.0851071735793534,-0.0126480606946071,-0.0130452120269701,0.127908136409936,0.348321243867268,0.0274687071039649,0.307299747207657,-0.0827478265776982,-0.0926652192959147,0.24339768966833,-0.018507267416002,0.0541876324432936,0.0302247509569418,0.122777107562991,-0.0568709066760855,-0.0742509512485789,0.0938724809675002,0.161354906404144,-0.0341453849160858,0.224324144837148,-0.0508051400189363,0.278317212954639,0.103333897525564,0.0675283302565591,-0.0117807066099915,-0.00406806667187894,0.0250532129238593,0.0324053227091737,0.106989090293632,0.102617123174114,0.432231320226993,-0.0100884712225056,0.0262536628812845,0.0318056000796287,0.151140381153943,0.0172488077240964,0.232611420964393,0.0988972064190694,0.0241608339045123,0.00149045063508004,0.018780355710404,-0.115822688577362,0.180669356098,0.00513864490464995,0.0716273043534219,0.0866021675978903,0.0175956663272019,0.111867836912539,0.117901439351498,-0.040440447294728,-0.0709245721291127,0.0902268144751185,0.0182219913053656,0.0852521570915794,-0.0704415541040279,0.160456863714316,0.187907476820155,0.0963745284141227,-0.135508216106907,0.0994753449223289,0.544786973238952,-0.0822734732561752,0.0334313770660111,0.145859220085714,-0.0907714294678406,0.0200121880770374,0.067765879531288,-0.0369947280013665,-0.00715388125025558,0.216041190962025,-0.0026071742757995,1,0.19083110955652,0.0233665798149083,-0.0769393863032422,0.11322654648755,0.156115636814463,0.311038868598195,0.00387200225076548,0.218276156584287,0.0962430786654485,0.0180726576688108,0.143026541620293,0.0670962618950069,0.107453445397095,-0.0243805920788618,0.154645147794798,0.430743847928846
"ugnjetavanje",-0.0175812989558271,0.000934643516641011,0.0495316757214849,0.0565305996569218,0.199024342648719,0.0619877166495745,0.135753889652415,0.0432237812019846,0.178001729995965,0.104613264745336,0.0363424100754232,0.0496654529464596,0.0636508661651735,0.0184118083847583,0.132540272051182,-0.0489050317553509,-0.055619210537706,0.119807358869907,0.0576405494756359,0.131802121237658,0.0814259898105153,-0.0342484348439928,0.0014627074599137,0.00257930358228284,0.0192430831846494,-0.0440823179227474,-0.0215342219360537,0.0342800485738417,0.20881144506305,0.0353945073665411,-0.0237053495554822,0.0646851427791598,0.140392372720796,0.0557540434480249,0.160335973618923,0.0625991958522352,0.078121303047918,0.180549695657454,0.13384612345631,0.179580970615406,0.00645041645447577,0.11597333561544,0.133979005828048,0.0120373312521691,0.108266367518165,-0.000560614265486474,0.00441882660204064,-0.0181931322536775,0.103067021023047,0.0638185272892482,0.0917316068128266,-0.0908231856635036,0.0841865414104917,0.0891610522194274,0.0242933957244445,-0.100301258530407,-0.0276384444944262,0.0408418371974305,0.00953430899078202,0.0427595357825286,0.0730579122358166,0.317692139329976,0.0637685656348551,0.0739175796297336,0.181661255011909,0.0325854886913975,0.103156733628578,0.0615179112955142,0.208305540144556,0.0631877864240524,0.0938169103576286,0.128368295999627,0.109129595460081,0.0680171163625812,0.0402913693859613,0.0374797131177783,0.173784613981657,0.0866796712014199,0.243049765128158,0.0282060246989735,0.236317255739639,-0.0233307312868137,0.17517494624058,0.088671585704639,0.110711789059509,0.271235127075884,0.0897183220485677,0.0517749171527475,0.138005311899171,0.0949683748602611,-0.0128253193068637,0.115462792117709,-0.0120313208847139,0.0993622965401034,0.0631079532105005,-0.106523368343549,0.0764125471167654,0.0783436132588981,0.150308883401944,0.144635776626169,0.173650990241164,0.0145895386274049,0.0833935402566071,0.167892906787952,0.147470873351332,0.116392159800895,0.0579196584644388,0.0942750405814037,0.00144399563386631,-0.0414963435842865,0.138564935004244,0.0360752149743462,0.166310276272773,0.0598492438647704,-0.00830808875557244,0.153733322507096,0.0321936818603021,0.0786859682464843,0.0989978402637143,0.00858779239981541,0.0182632064973332,0.0697945259037645,0.131706447772988,0.00561885232510348,0.0843627785074558,0.0698224933204631,0.19083110955652,1,0.0700897211078347,0.171891064450431,0.145033470889223,0.115722293242253,0.206786729264058,0.131119378042244,0.101557399941533,0.149304674261236,-0.0321316845758843,0.0438078893217042,0.0520089658833761,0.0221081013581408,0.0424232222742654,0.184998006427886,0.202052944464164
