"","aborto","acecho","actitud","adulterio","afeminado","ama","amor","amour","anciano","andrógino","anormal","anticonceptivo","argot","arte","atractiva","atractivo","autoconciencia","autoridad","ball","barbie","bella","belleza","bitch","boda","boy","cant","carrera","cautivadora","chica","chillón","cielo","comportamiento","condena","condenar","coqueteo","crimen","cuerpo","culpa","dejar","delirio","demonio","deporte","divorcio","dote","drag","dramático","dulce","dulzura","educación","empleado","empleador","encantador","encantadora","engañar","ética","ex","familia","fecundidad","femme","garçon","gay","género","genital","gerente","harem","harén","hermafrodita","hombre","homicidio","honor","identidad","igualdad","imaginario","incomodidad","inmoral","intolerancia","invertido","jefe","jerarquía","joven","lady","legalizar","lgbt","liderazgo","madre","mafia","magnífico","mal","manera","maternidad","matrimonio","mujer","mutilación","natural","naturalización","ninfómana","orgullo","ortodoxo","padre","papel","paternidad","patriarcado","patron","perra","poder","porno","pornografía","privilegio","progenitor","pronombre","queer","radical","reglamentario","religion","religión","remuneración","rico","tallo","tortura","toxicidad","tráfico","traición","traicionar","trap","vagina","víctima","viejo","vih","violación","violence","violencia","vogue","zina","zorra"
"reglamentario",0.00507902244683296,-0.046249907049036,0.0514155422553849,-0.092269548372704,0.0069776120275138,-0.112834437699278,-0.160407853513312,-0.0574471624854509,-0.0590247094501835,-0.0179292950352018,0.0581632956321361,0.0719218286899878,0.0710818697306998,-0.068640403185146,-0.0431839025109009,-0.0756389511453415,0.010216730248735,0.0437947733607355,0.0022570373335458,0.0101532544019789,-0.149789421737497,-0.140906700549182,0.0138623993564785,-0.0973980919967948,0.0204512062980568,-0.00137907371242817,0.0038822017296966,-0.0074384001443395,-0.114541021765956,0.0665609580654184,-0.118197730767621,0.0262351226401666,-0.0131708966449331,-0.0129639876258366,0.0385302582146856,-0.0742290832941054,-0.00433783808918605,-0.0979727225439545,-0.104671890859842,-0.0892372544297285,-0.0486226131417064,0.0641307132932232,-0.133827943377548,-0.0341228696115519,-0.0213798954697552,-0.0378316398995914,-0.170769966284144,-0.0122703793508365,0.0363876584484767,0.0209627908493729,-0.0114791146846177,-0.0772627060141508,-0.147505006094673,-0.0449680469642102,-0.0539577881615536,0.00502630571550253,-0.15222609076511,-0.0161780885739173,-0.0274270095050085,0.0396698905190455,-0.118489903682646,-0.0228739622145265,0.0145933685998343,0.00595618784179258,-0.0740094300014921,-0.0456397162893654,-0.0394566324110579,-0.155007220687535,-0.0284607068963027,0.00360165630350068,-0.00553359018274604,-0.0329291977705058,0.0233486848721615,0.0223857639042285,-0.0370829314845534,-0.0694890417690739,0.0190127831520268,0.141083618809715,0.0483322711759701,-0.129747308437919,-0.0372321420247448,0.0315450761513577,0.0425711627179928,0.0775696155233811,-0.148810416893075,-0.00215554402145945,-0.0567840842592022,-0.0532122062233229,-0.103273724048446,-0.0369218104200484,-0.177429884013038,-0.165120507920659,-0.023863208220195,-0.0979563388327999,0.055148497017183,-0.0603529422640097,-0.0842756300912415,0.0183314526058641,-0.159747785864333,0.00414196892490207,-0.0503220734358743,-0.00896359530546142,-0.0503699243326416,-0.00570835860144896,-0.133792422682086,-0.00926842184589172,-0.0214808050066892,0.0502179369060305,0.01363603692424,0.0468137034058449,-0.0429128902765165,0.002343820496573,1,0.0290031515727364,-0.0350007718389457,0.0181744273335583,-0.0702453877296286,-0.0976844230398744,0.039825214265191,0.0862075372348939,0.0717955479458165,0.00982010596395432,0.0335019922575249,0.0266849203457938,-0.00364180753234936,-0.0511320530765437,-0.0803892099552661,0.131397758429594,-0.00867251048201644,-0.0263448854911454,0.0287149342815371,0.0230233410107147,-0.0454850142933268,-0.0441789372915725
"religion",0.045101700536872,0.022959316940589,0.0132831299056696,0.133686155378741,0.0112426854434833,0.101312192720282,0.0766816723171976,0.0183625356158583,0.0752560615581021,0.112007880522181,0.0372075192783788,0.0366034406877421,0.00116366955043649,0.210966595031876,-0.000630771511323847,0.0206944818431411,0.092922353086573,0.0886275539280521,-0.0382020392592099,0.00461332796948431,0.00725174640014694,0.122225092491869,0.0705050753634436,-0.00951438526037141,-0.00445039504390758,0.000643992301862507,-0.0314140478886432,-0.0295481748586009,-0.0618238606062458,-0.030627045972534,0.0392994694181344,0.0885553350208703,0.0254513811210316,0.0872482911539931,-0.0285675364041025,0.126035532157967,0.138127494960245,0.0374328927774133,0.0432454391498678,0.104590634723796,0.120328537266167,0.0415375323744588,0.00758679025166169,0.0409268644759101,0.0992727558981433,0.0735024402460328,-0.0432874087791408,0.0468439295757592,0.128498163874756,-0.0523097939033352,0.0056407817709167,-0.108069661687113,-0.0509706406302158,0.0883905319783602,0.135036213238966,-0.0160542520316916,0.0667269428005033,0.120823874920643,0.0910857918217759,0.0556576669327633,0.00359544068100458,0.0531563841850298,0.0476817862974212,-0.178779433078763,0.00560111736502454,-0.00239532763510641,0.0214276785405492,0.134294119599707,-0.0251544429792817,0.131634694231733,0.0540004821424138,0.128748694579731,0.0220141771309205,0.044828276444695,0.0881441532133644,0.247288534885545,0.0080899232867208,-0.171868665368548,0.187467563120099,0.0701798180918969,-0.0117387483548874,0.100321410354453,0.00963829448729781,0.0742595274234416,0.0628507438076864,0.020694221060454,-0.105627979479419,0.003401677867862,0.117385100310331,-0.0082342572517146,0.0632011396809403,0.0288106270133718,0.101646695677088,0.183225338090164,0.0497169689436677,-0.0354733617637277,0.138214059829121,0.144948037558031,0.127776274756489,-0.00126853190992733,0.0546093331198486,0.0140624801809719,0.177597786309907,-0.0812388402969112,0.154337551021486,0.00480651262633834,0.101353990783024,0.114073480875058,0.0183960964265562,0.0907416453488082,0.0180179386543805,0.122425314979472,0.0290031515727364,1,0.395119428908459,-0.00276803076631321,0.0555384642505846,-0.0708090989297991,0.13027524508935,0.0231816171528574,-0.114286974704303,0.0873421380974715,0.0581631366395288,0.034932307781205,0.0899719858261602,0.0156096872214775,0.0155110728465389,-0.0385901548734856,-0.00926076729291512,0.124292521008292,0.169540561499322,-0.0306469042956608,-0.0125605904860863,-0.0730767244901989
"religión",0.182006426713809,0.0371679284613354,0.168339890447659,0.229212041901281,0.0363502480361732,0.233024158811026,0.168882171305402,-0.00149393980422345,0.0576555365698063,0.129657164040019,-0.00500781242654317,0.0870518399239633,0.0493837580881242,0.252044723308227,0.0246414779024344,0.0573767898202472,0.0519351249978944,0.197875514155567,-0.0548589550066277,0.0406128347443479,-0.01688093265151,0.151908363482534,-0.00584694669785591,0.0165812673149974,-0.0390772592565215,-0.049266197760666,-0.00514123420729491,-0.000334583278112752,-0.0716551217750624,-0.0790527920363583,0.0741090532709869,0.131952292042804,0.133920264088639,0.0961122293924143,0.0211710312567548,0.15738047247788,0.129247009854741,0.0664474721411085,0.00987558929743101,0.071264732148686,0.139964428867664,0.128269819694708,0.0722130104785376,0.0887743386498723,0.0932881249074197,0.0712821270482016,-0.0587008476183107,-0.00986839513220458,0.281487308374619,-0.0223802412634742,-0.00601283730694559,-0.0879911318944391,-0.0403309434356483,0.0339532611391162,0.21229466257847,0.122871600036824,0.223584881341635,0.169875237781738,-0.0341103251436207,-0.0381980957187368,0.0585143127775351,0.189535160310823,0.0156171661254411,-0.156836884824796,0.0338380702124305,0.113966009064403,0.0962567765298607,0.144902160855782,-0.0105899412432787,0.0663616317160478,0.0722647628134134,0.242926794672782,0.109869409663484,0.0750589258908995,0.253065682817409,0.324263182518732,-0.0191617364493823,-0.253550748042266,0.239373132555199,0.104323772501442,0.0204518579036692,0.101093585108489,-0.0722338421123793,0.152381925278167,0.134071472060893,0.078068017413916,-0.0716559406956742,0.0259612824795321,0.154354008494044,0.0517235188880115,0.221478778315087,0.133869773698381,0.140259860251502,0.226620537269562,0.0312418705286604,0.0763486572155038,0.203658863320016,0.223231769815355,0.198002839175084,0.00422654936481153,0.111093207034123,0.0853253865517354,0.0340076263632673,-0.0665315420562331,0.248615824199471,0.0144176731780312,0.128393655369303,0.123255796686249,0.117817498079877,0.0825051623199015,-0.0262152273939768,0.22730713878708,-0.0350007718389457,0.395119428908459,1,-0.0140197994905372,0.0651899925409876,-0.0477418712552668,0.168523233354104,-0.0443257098921392,-0.0919477849464605,0.176788762261362,0.1380711061174,-0.0604329579385089,0.057370102662817,0.0931469144237663,-0.0560124982874707,0.0812654277798276,0.0954862077841299,-0.0413782923065498,0.304286254166098,-0.0141546700732282,0.0586937217992824,-0.0084552024341707
"remuneración",-0.0271054373349487,0.00762880837073971,0.0519742211012374,-0.0314213778482188,-0.123302599124092,0.00312531741326331,-0.0878863059729722,0.0192353193681515,-0.0166751377698575,-0.0269738162128933,-0.0485985233911088,-0.0681114700365178,0.0713360844708653,0.123579837085554,-1.20262412159646e-05,0.00436953348057324,0.0731008678028155,0.0930385779733566,0.0103304221361004,-0.0518690529956368,-0.00463786697890902,0.075645175047445,-0.0373830718589058,-0.0186556172630719,0.00968122596293213,0.0413118129159747,0.0594584418665314,0.00758795326872399,-0.10529193427053,-0.019785153711446,-0.0940476742417531,0.00399057034740216,0.0672446455584585,-0.00630882441999327,-0.0939640357501656,-0.00410592764080892,-0.052215026135314,-0.0933729926615277,-0.117933711690507,0.00343949270183374,-0.0834816633477539,-0.116230211074964,0.0146452968738837,0.10432636630827,-0.111807613901291,0.0868929262240123,-0.101466879603571,-0.164319913664264,0.105663762094073,0.110583459089288,0.145213088272631,-0.0389386462932713,-0.00972919255432724,-0.09531452637366,0.0283425654222251,0.028011490896381,0.0254104202624167,0.057593936217716,0.020970262876764,0.0271889107437288,-0.0244335242437731,-0.0155767825261243,-0.0642860967092071,0.126899638240792,-0.0383600739848448,0.0228012363360233,-0.0176474004998319,-0.115143393591345,-0.0437877482746988,0.108568087375161,0.0474990360541376,0.0172821039926944,-0.0189728521115989,0.0673958676888344,-0.0815933852458694,0.065405338563705,0.0386692095568225,-0.0130471068409574,-0.0530245540588312,-0.0230809062779413,0.00185509952889638,0.0147267924643082,-0.0147265646489137,0.0498447843798251,-0.115122467288308,0.0638199233100136,0.0880063676850392,-0.0821684172984606,-0.00547034137522409,-0.0111670701443015,-0.024739758257789,-0.0982908013664587,-0.06707959421875,-0.0096157605720744,0.0138384974786793,0.0580806712579152,0.00468114923358589,-0.0407013769707989,-0.0342517685813019,0.13969404873427,0.0158476840412862,0.00195982168237647,0.136729307760363,-0.119877632847405,0.0457870914143166,-0.0127421061437715,0.058147358267169,0.103047014106945,0.0117185974360753,-0.0195961383620799,-0.0827931926636026,-0.108804777004537,0.0181744273335583,-0.00276803076631321,-0.0140197994905372,1,-0.0292422877814437,-0.0484948222311597,-0.0158004838419432,-0.0541306911173296,-0.110381861228939,-0.0266626867340997,-0.0148353229586617,-0.108982443024705,-0.00291509669491834,-0.0139049793562309,-0.124022161131765,0.0364886456006382,-0.047876431786186,-0.0936778137787313,-0.0886932246101718,-0.0691160210584997,0.0851712481404794,-0.139048713074215
"rico",0.0246908967336691,-0.0531158125394936,-0.0118214410387951,0.0179595288320599,0.119030969418788,0.195408403654856,0.158954065979395,-0.021936393636726,0.161922425092899,0.0222796740001116,-0.0763047678687345,-0.0684845341787289,-0.0399905681578891,0.102464302050454,0.0793704450825057,0.274232322527888,-0.0513974654475715,-0.149093650476295,-0.0061756067267291,0.130727964489903,0.178597707174801,0.134014680562577,-0.0154692671131602,0.194086969866992,0.0669929798537157,-0.0115272397916466,0.0425581284454355,-0.0448560640782099,0.161615049585895,0.0425309821930403,0.0314109873013901,-0.136587725536699,-0.0374591009618267,-0.0125958648671556,0.0435425133899021,-0.0554272894257547,-0.127309209996914,-4.48468102281586e-05,0.0981189627158822,-0.0882605345398107,0.00319392565318199,0.0607397448208879,0.147395449030679,0.292487322373836,0.125904863636385,-0.00888981767007816,0.247107867191659,0.161150630300175,0.12307241095154,0.0698221186544018,0.062622253698423,0.233436931333645,0.101842031199507,0.112654013639604,0.0223999818553965,0.140973337066496,0.333343860372538,0.0167380386966054,-0.00973173505832758,0.0400544892661209,0.0752921151141399,0.0117725125024182,-0.0156207891637899,0.0435253697481425,0.0518759384848356,0.0304796346582546,0.0845029587384347,0.313157791632069,-0.103834455956989,0.0347472962044027,-0.0944951988141363,-0.0457111379457569,-0.0372104875483849,-0.0876355859544008,0.113587668430603,-0.0321695731464349,0.0494730978870234,-0.00342938844051027,0.0190070605447307,0.253187715497093,-0.0377454751894016,0.100968820511191,-0.0295181525343882,-0.149092958141361,0.181199271202367,0.116999439929918,0.128123733937798,0.129896140614639,0.00350599344241728,-0.00611907910665478,0.147343156062932,0.180616934194818,-0.12171851374036,-0.00596931640551704,0.0318502226481274,0.039785254053909,0.112190877411766,0.0548368750970778,0.23757843469074,0.0328481386496422,0.0336072613844208,0.0230890424220349,-0.0395927547204505,0.146108995243015,0.0377770405763392,0.11830751579941,0.067989327459476,0.0516067611703296,-0.0662836781394076,-0.156713169905668,0.0341184593240627,0.0335779470361398,-0.0702453877296286,0.0555384642505846,0.0651899925409876,-0.0292422877814437,1,0.0594327219657053,-0.0709647898688003,-0.0641585207164338,-0.144568829677737,-0.075224455851277,0.1025389474205,-0.0601085873567366,0.074363183595753,-0.131456684199318,0.34686938566162,-0.0148120071275606,-0.137549174194262,0.0244494365256937,-0.124973576586265,0.0558501258713731,0.023970846195986,0.101563411104108
"tallo",-0.0261079733306063,0.0102388227624315,-0.027156815037613,-0.0346397126875563,-0.103101394776426,-0.00287727293683288,0.123053934366204,0.0647527948788953,0.0334905383068151,0.081931034674438,0.0477324773428607,0.0407889377764453,0.0100825939049025,0.0270189357374489,-0.00746019120129454,0.0276968562001053,-0.00576906462192519,-0.0582587383404159,-0.0150098108663173,-0.0536053469117135,0.0630921196421214,0.124811462704522,-0.0376282335222584,-0.0085446488090154,-0.00047656842485632,0.0111739907240733,-0.0785951817463434,0.0611748583744032,0.020349132432684,0.0433450052291171,0.161674146267746,-0.0479826669930398,-0.0507376278555334,-0.143815245751305,0.00810285903238178,-0.0536823321878541,0.12854869192188,-0.14060968247221,-0.0484479178939577,0.0016227973098206,0.00165117687421675,-0.0277184257323344,-0.107000733523157,0.0409979435356469,-0.0107894990881655,-0.0319464927866173,0.188049700957398,0.0754928039211902,-0.0250800789679866,-0.0100440122091795,0.0387237825323003,0.0782793717456463,0.0217226593056659,-0.0822671469621095,-0.0657152478858248,-0.113788832994881,0.00640629158957078,0.0291673111703459,-0.0393194379524979,-0.0369371583193783,-0.0039500992156823,-0.0613758343316044,0.0923912492993262,0.0185231743647015,0.0939412311123514,0.0257318626412911,0.0669849614714115,-0.0289863457713728,-0.0863192524776531,-0.108202967871512,-0.0885272598717532,-0.0250075915080769,-0.0643765898351266,0.0278346690017978,-0.0545999754898043,-0.0643031586218076,-0.0232005590517178,-0.069538211191528,0.0626871496818923,-0.00879626349978538,0.0536466756927556,-0.0730860968168583,-0.0302288250310032,0.00453235099392909,0.00706280407821066,-0.0907791763224495,0.019871765640713,-0.100842864425213,-0.0458872924211776,0.0393729704328803,0.00191208325351432,0.0187216531073134,0.00221456587161091,0.0710906738715262,-0.0505402434384392,0.0237416592145848,0.00845776190650645,0.00254036672806274,-0.0822671451632045,0.120052013843569,0.0395499341551256,0.0316493477280514,-0.0111280630829357,-0.0367469594562469,0.0591854531139378,-0.041843475058423,0.0425449876591492,-0.0181734156688982,0.0367527928030043,-0.0369019533528288,0.0045532238409422,0.0144028901223613,-0.0976844230398744,-0.0708090989297991,-0.0477418712552668,-0.0484948222311597,0.0594327219657053,1,-0.0601664125332543,0.0657698464853987,0.00874900791818996,-0.0834422475836619,-0.00632650846805691,-0.0258835553678671,0.071570209931633,0.00183082018532238,-0.00210319929842786,0.0292695320643058,-0.0739634681666786,-0.0860450406191477,-0.0376067686841113,0.0890687775047502,0.104521008571248,0.0520359167715144
"tortura",0.0739240734567466,0.0594087712962742,0.110586927142162,0.224361841978192,0.0424214387378085,0.12367548103043,0.152601150103982,0.0215424311718497,0.0314841249492109,0.0784217140388443,0.0537299561452265,0.011546784617339,-0.0446429479746361,0.0941163236078669,-0.0059514119096296,-0.00795840718950962,0.078745189979197,0.0941163513598237,-0.0963366376449986,-0.0894278804988794,0.0772491856654035,0.0687891753609429,0.00407992457151917,0.0139478422490797,-0.0695625067745388,-0.0315634402781766,-0.0454815250862333,0.0314950998887735,-0.0545667130131113,-0.0641898375227619,-0.0586781347181094,0.157523353459962,0.178488971299743,0.194887084486525,0.0133661408959448,0.245773660526865,0.205122109603036,0.105353392734404,0.0321797590433241,0.126800815191509,0.147935725422726,0.0573847579727012,0.00308034187807763,-0.0197948797006652,-0.00257617758740781,-0.0488498824118636,0.0581580584298542,0.0320954943974692,0.0590161079543124,0.0204865161426619,-0.0863631435983525,-0.0718527327880147,0.0336104788107843,0.149731866019853,0.0817818182536553,0.0213711521856272,0.00847673032858652,0.0523583129544886,-0.0450652435451177,-0.0283388680087156,-0.0379848772413076,0.0445027062053761,0.092252760529559,-0.0637593621521389,-0.00454881522424802,-0.0256266783786767,0.0542669003450208,0.0992970106136649,0.0885807002807575,0.0481034881270209,0.146256360751459,0.0881476374184919,0.000104574692843961,0.112726332104859,0.140473028174488,0.172948322891756,-0.0312403769216207,-0.162606381138643,0.0616689747957494,0.0468817323611002,0.000344352061534754,0.0480882715028032,0.0637107866814032,-0.00211887083510777,0.0355123030379246,0.0554915258157742,-0.0777626058476642,0.0334246047212404,0.119267413436005,-0.00916637163593084,0.0842164084628219,0.112966390745846,0.223417269948912,0.0689333245416496,-0.0232635721304262,-0.00104116433508445,0.0811730545676591,0.00123502760177148,0.0142521705276093,-0.0540865860368572,-0.0217468476891965,0.0526233708281409,-0.00124712968465002,-0.0270768984480459,0.171007182583835,0.06616377619323,0.0557265533614804,0.0698460165199448,0.0679850316577851,0.0665108087883195,-0.0565981370964138,0.0986103165511992,0.039825214265191,0.13027524508935,0.168523233354104,-0.0158004838419432,-0.0709647898688003,-0.0601664125332543,1,0.0169901448479109,-0.0862427766423193,0.306810755384615,0.188935072345416,-0.0434920669766517,0.049419345094068,0.173868434240213,-0.0583659958929048,0.0971694952215566,0.111188744413652,-0.0788546615458624,0.298893864026629,-0.0469609622482358,-0.0462993767576053,0.0101782709338983
"toxicidad",-0.000223861979757731,-0.0975405289430657,0.0384813344654122,-0.0102953240941333,-0.0589208056111812,-0.104830281198738,-0.202760281473613,-0.0151296427895869,-0.0109193928687866,0.101019985138983,0.067344427461522,0.0243188879611766,-0.0295867007800314,-0.0311354399595476,0.0203308870527112,-0.00916751403263192,0.0190637236503455,0.024357131408645,-0.0194321758643895,-0.090153554015194,-0.174543232248333,-0.0149649199362388,-0.0172253310699797,-0.137023435317017,-0.0172210406184406,-0.0172564225298389,-0.0286950652462107,-0.00750437050486012,-0.128585510227908,-0.0760223567296032,-0.0894710999985536,0.0786572768962694,-0.015980091575917,-0.0178662114338559,-0.0484283544023683,0.0121959040032208,0.093934488467608,-0.0646263696605575,-0.132707688021859,0.0875981230256918,-0.0491056071701288,0.0141833754268509,-0.134082114070346,-0.0191495068172256,-0.0986642816162299,-0.0190974123869743,-0.0979063218168374,-0.0751440029631944,0.0276717002503911,0.0444626009287719,0.0365715473959774,-0.0521202176171398,-0.054687156936553,-0.0183084151907664,0.0336122275335715,-0.0881017467899809,-0.134306636608007,0.0262828851625206,-0.00628726932134739,0.0146599909466903,-0.125354909679132,0.0343846886905909,0.09931931547533,-0.0832106720819834,-0.0237822453995786,0.00287020978518017,0.0224934547157889,-0.143783983902181,0.0253678891375232,-0.18809219327228,0.00784908411645284,-0.0435191596166423,-0.0266953352772757,0.0646330901632153,0.0597109994569278,0.0734220820232652,0.034718475890251,0.0204674980191158,0.0405637966065952,-0.0709758854516627,-0.0510191144207432,0.0267879472174516,0.0128992704602635,0.0645769715188725,-0.164653833680582,-0.0952316572617902,-0.0511955368318132,-0.082866251006938,-0.0274677449591645,0.0366532457406892,-0.0997514775840584,-0.153854969122628,0.0300102773426407,0.0712719097668604,0.0530941857185317,-0.0870294831581109,-0.0813730892054206,0.0730186463515143,-0.211661571332705,-0.0452918052670673,-0.049781193766819,-0.0556913639549159,0.0290292361984991,-0.180194307707162,0.0947857318755491,-0.129763251458612,-0.00367328762704016,-0.0206424253484386,0.0660401741556247,-0.0269968566139266,0.0599602698052088,0.104225719869647,0.0862075372348939,0.0231816171528574,-0.0443257098921392,-0.0541306911173296,-0.0641585207164338,0.0657698464853987,0.0169901448479109,1,0.141021718794034,-0.0094005362079299,-0.044253221964274,-0.0469393346438744,-0.025811964323444,0.0585372879641122,-0.133368644847523,0.164940270657735,0.047946039813057,0.0496084268888831,0.0524350518307915,-0.0470381055016231,-0.0159757569276873,-0.130314131565427
"tráfico",-0.0514005370818156,-0.024293893571385,-0.0494262289015365,-0.0167201193754405,-0.0431731191305323,-0.280242799253207,-0.26314166776184,0.0304955795232993,-0.136571922414834,-0.0979250193688401,-0.0466826813049095,0.0442363837394842,0.0215230946021059,-0.0508016832483637,-0.140606088981142,-0.12729202931816,0.0461923689410025,0.0394726537083238,0.020417541999027,-0.0609834628475845,-0.241115529887118,-0.171292293006952,0.0673761198301005,-0.11308315383105,0.0156132491797334,-0.00236050587178205,0.0474617024880632,-0.0729741572420912,-0.095792262367504,0.00110637068789875,-0.0445394363819848,-0.0162654340205512,0.0312020711479521,0.00965389736237337,-0.00835135053379968,0.125292876614222,-0.0625888274336144,-0.0167174961671445,-0.0882076042995289,-0.0509124649336713,-0.177534761280506,-0.0320165252855344,-0.0333307989658289,-0.217525617887868,-0.0950111159698697,0.0109399627275435,-0.241109039648205,-0.156072094096072,-0.0839146706321681,0.120872102278376,-0.038281800732145,-0.0928612142168417,-0.170662282236786,-0.120665062593752,-0.0309756620210193,0.0582138353574116,-0.219838902077011,-0.0682418105426404,0.0317381478529978,0.0322213889437051,-0.0778479132711466,-0.064820344886637,-0.0246563546713865,0.105764640534158,-0.0705339854440522,-0.0995160360157785,-0.0923095389953278,-0.154148395454362,0.200868158402676,-0.169817169356682,0.0157378319554632,-0.0747187797973674,-0.129276137345945,-0.0679993027448901,-0.0162124872516392,-0.020571824475214,0.0702150965498665,0.187019771527856,0.0560336104099741,-0.253929626407609,-0.0757641019598908,0.0686731264887089,0.0103421559899422,-0.013599598666236,-0.241287340756401,0.198385739666301,-0.0976887844321615,-0.0518773871897096,-0.111659214533443,0.0244729181159775,-0.179157806004435,-0.207377515268932,0.0323163329141262,-0.0979593617707532,0.142788487057676,-0.0391336197095902,-0.208030259681476,0.0141793723352298,-0.287602142581903,-0.128329284877561,-0.0719351619537088,-0.0615939526955867,-0.00734372516922303,-0.0804080401002461,-0.162160670767232,0.0108727957671207,0.0384389007452937,-0.095347837710613,-0.138345747073833,-0.0615823003960652,0.00830071084584645,-0.0140945126960799,0.0717955479458165,-0.114286974704303,-0.0919477849464605,-0.110381861228939,-0.144568829677737,0.00874900791818996,-0.0862427766423193,0.141021718794034,1,-0.0478709702014277,-0.0864631873578961,0.0753234936133503,-0.0837715335175962,0.0706230255763094,-0.0503543752480979,0.0821304741622607,0.200834473325427,0.00869704546878658,0.0484828588621903,0.0374950458329433,0.000806693897036169,-0.0939781388853649
"traición",0.0435266405950822,0.0459388808502444,0.166058012802923,0.313653846030481,0.0168429168195542,0.107727538498555,0.104757836280771,-0.0308884998107139,0.0956491859218465,-0.038709253868356,-0.0604580482277335,-0.0103036071472797,-0.0613581614091739,0.00751492142246968,-0.107484286816987,-0.0874741648706178,0.0618125150712052,0.302678855259115,-0.0342676090639581,-0.0510218907047277,-0.00490786012534125,0.0296377467268298,-0.0380403855916409,-0.049030122601158,-0.0769414894666837,-0.0643948010671475,-0.00726144422251217,-0.0592948590878963,-0.161870576662611,0.0363995098633311,-0.0881512341657956,0.151122943144124,0.305343411740747,0.338069631557996,0.0397772331496551,0.333411686898184,0.0723037306024385,0.201159388629966,-0.0715990209529813,0.104727621337631,0.12011677586317,-0.068983237092457,0.00768938149063604,0.0303811867097401,-0.106956195433821,0.00199462665793641,-0.0263307711416384,0.0178700637918331,0.0310537174168903,0.0280872727975511,0.12846467428066,-0.176301822299783,-0.0713784196473316,0.148105588979124,0.124156764939943,0.0578995588068403,0.0701672605125199,0.0249178891845575,0.0417407575871871,-0.118958954982727,-0.0612014445270765,0.100531400925636,-0.0616573008394567,-0.117130076640797,-0.0346564149790436,0.0911214355512403,0.0529838266699475,0.141071805597762,0.214627934748205,0.245414195418698,0.170115474134343,0.169037804072141,-0.0465363141946519,0.0147736373266809,0.222218753811201,0.196119597007864,-0.0147078250382757,-0.07618533713235,0.138540077719338,0.00103676712590639,0.1095910270636,0.053652806214929,0.0453468455783747,0.199208542889501,-0.000352905264876065,0.0583104414658118,-0.150023386805805,-0.0417531957251716,0.0808410891918167,-0.00510482825521131,0.128208442731201,0.0382141915601454,0.104153974926762,0.0268082987619455,0.0232148869769651,-0.00711255863392548,0.225036899607843,0.00360598702946641,0.114846658749931,-0.0608871183674933,0.040381486518494,0.0984394679660473,-0.0129348707671799,-0.00996046154634557,0.224674766158108,-0.0894930948881482,0.0822901410447835,0.145164979182994,0.0182033674141347,0.0132501705085607,-0.111886009031188,0.147992692947396,0.00982010596395432,0.0873421380974715,0.176788762261362,-0.0266626867340997,-0.075224455851277,-0.0834422475836619,0.306810755384615,-0.0094005362079299,-0.0478709702014277,1,0.415956248078361,-0.0197858622372452,-0.0303553412393578,0.143635179100554,-0.105184090262771,0.0402881750590387,0.24122060175462,-0.0512342054097012,0.328468025735364,-0.0991628639098418,-0.0440373768980404,0.0281380458764529
